Source,FactualReporting,BiasRating,MediaType,TrafficPopularity,MbfcCredibilityRating,Reasoning,Country,WorldPressFreedomRank,PageUrl
mintpressnews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/mint-press-news/
creationwiki.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/creationwiki/
draxe.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/dr-axe/
democratherald.com,High,,,,,,USA,,https://mediabiasfactcheck.com/albany-democrat-herald/
angrywhitemen.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/angry-white-men/
mprnews.org,High,,,,,,USA,,https://mediabiasfactcheck.com/minnesota-public-radio-mpr/
duluthnewstribune.com,High,,,,,,USA,,https://mediabiasfactcheck.com/duluth-news-tribune/
lifenews.com,Low,FarRight,Website,MediumTraffic,LowCredibility,"Poor Sourcing, Propaganda, Pseudoscience, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/life-news/
realclearscience.com,High,,,,,,USA,,https://mediabiasfactcheck.com/real-clear-science/
fmobserver.com,NA,Satire,Website,MinimalTraffic,NA,,USA,45,https://mediabiasfactcheck.com/fm-observer/
change.org/,High,,,,,,USA,,https://mediabiasfactcheck.com/change-org/
affinitymagazine.us,Mixed,LeftCenter,Magazine,MinimalTraffic,MixedCredibility,,USA,45,https://mediabiasfactcheck.com/affinity-magazine/
atimes.com,Mixed,,,,,,India,,https://mediabiasfactcheck.com/times-of-india/
christianheadlines.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/christian-headlines/
villagevoice.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-village-voice/
conservativepost.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News",USA,,https://mediabiasfactcheck.com/conservative-post/
truthorfiction.com,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/truthorfiction-com/
bettergov.org,High,,,,,,USA,,https://mediabiasfactcheck.com/better-government-association/
aninews.in,Mixed,,,,,,India,,https://mediabiasfactcheck.com/asian-news-international-ani/
cnbc.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/cnbc/
grist.org,High,LeftCenter,Website,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/grist/
ispp.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/political-psychology-journal/
theage.com.au,High,,,,,,Australia,,https://mediabiasfactcheck.com/the-age-australia/
slate.com,High,Left,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/slate/
americasfrontlinedoctors.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/americas-frontline-doctors/
nottnews.com,,,,,,,,,https://mediabiasfactcheck.com/nottnews/
jihadica.com,High,,,,,,USA,,https://mediabiasfactcheck.com/jihadica/
commentarymagazine.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/commentary-magazine/
atomicmonkey.wordpress.com,,,,,,,,,https://mediabiasfactcheck.com/atomic-monkey/
christianpost.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/christian-post/
themilreview.com,High,,,,,,,,https://mediabiasfactcheck.com/the-millennial-review/
americanaffairsjournal.org,High,,,,,,USA,,https://mediabiasfactcheck.com/american-affairs-journal/
the-american-interest.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-american-interest/
ricochet.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/richochet/
sundaysportonline.co.uk,NA,Satire,Newspaper,MinimalTraffic,NA,,United Kingdom,35,https://mediabiasfactcheck.com/sunday-sport/
taxpolicycenter.org,High,,,,,,,,https://mediabiasfactcheck.com/tax-policy-center/
timesofindia.indiatimes.com,Mixed,,,,,,India,,https://mediabiasfactcheck.com/times-of-india/
nationofchange.org,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/nation-of-change/
idahostatesman.com,High,,,,,,USA,,https://mediabiasfactcheck.com/idaho-statesman/
curiosity.com,High,,,,,,USA,,https://mediabiasfactcheck.com/curiosity-com/
breitbart.com,Mixed,Right,Website,HighTraffic,LowCredibility,"Extreme Right, Propaganda, Conspiracy, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/breitbart/
ips-dc.org,High,,,,,,,,https://mediabiasfactcheck.com/institute-policy-studies/
financialpost.com,MostlyFactual,,,,,,Canada,,https://mediabiasfactcheck.com/financial-post/
citizen-times.com,High,,,,,,USA,,https://mediabiasfactcheck.com/asheville-citizen-times/
lansingstatejournal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/lansing-state-journal/
indiatimes.com/,Mixed,,,,,,India,,https://mediabiasfactcheck.com/times-of-india/
drudge.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/drudge-retort/
pulsegulfcoast.com,High,,,,,,,,https://mediabiasfactcheck.com/the-pulse/
economicpolicyjournal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/economicpolicyjournal-com/
icenews.is,MostlyFactual,,,,,,Iceland,,https://mediabiasfactcheck.com/ice-news/
mbganews.com,Low,,,,,,,,https://mediabiasfactcheck.com/mbga-make-britain-great/
baltimoresun.com/citypaper/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/baltimore-city-paper/
justsecurity.org,High,LeftCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/just-security/
elnuevodia.com,High,,,,,,USA / Self governing commonwealth Puerto Rico,,https://mediabiasfactcheck.com/el-nuevo-dia/
38north.org,High,LeastBiased,OrganizationFoundation,MinimalTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/38-north/
thetyee.ca,High,,,,,,Canada,,https://mediabiasfactcheck.com/the-tyee/
learnprogress.org,Low,,,,,,,,https://mediabiasfactcheck.com/learn-progress/
theadvocates.org,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/advocates-for-self-government/
conspiracydailyupdate.com,Low,,,,,,,,https://mediabiasfactcheck.com/conspiracy-daily-update/
therealnews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/real-news-network/
deepstatenation.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/deepstatenation-com/
city-journal.org,MostlyFactual,Right,Magazine,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/city-journal/
politicususa.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/politicususa/
deadspin.com,High,,,,,,USA,,https://mediabiasfactcheck.com/deadspin/
patriotpost.us,Mixed,Right,Website,MediumTraffic,MediumCredibility,,USA,44,https://mediabiasfactcheck.com/the-patriot-post/
liveaction.org,Mixed,RightConspiracyAndPseudoscience,OrganizationFoundation,MediumTraffic,LowCredibility,,USA,44,https://mediabiasfactcheck.com/live-action/
asheepnomore.net,Low,,,,,,Unknown,,https://mediabiasfactcheck.com/a-sheep-no-more/
buffalonews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/buffalo-news/
amazingnews.net,Low,,,,,,,,https://mediabiasfactcheck.com/amazingnews-net/
thegrio.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/thegrio/
thepeoplescube.com,,,,,,,,,https://mediabiasfactcheck.com/the-peoples-cube/
climatefeedback.org,VeryHigh,,,,,,France,,https://mediabiasfactcheck.com/climate-feedback/
mygoogle.ca,,,,,,,,,https://mediabiasfactcheck.com/nation45/
bridgemi.com,High,LeftCenter,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/bridge-magazine/
arcdigital.media,High,,,,,,USA,,https://mediabiasfactcheck.com/arc-digital/
americanheritage.com,High,,,,,,USA,,https://mediabiasfactcheck.com/american-heritage/
aceflashman.wordpress.com,,,,,,,,,https://mediabiasfactcheck.com/ace-flashman/
rabble.ca,High,,,,,,Canada,,https://mediabiasfactcheck.com/rabble-ca/
bismarcktribune.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bismarck-tribune/
bleepingcomputer.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bleeping-computer-bias-rating/
cincinnati.com,High,,,,,,USA,,https://mediabiasfactcheck.com/cincinnati-enquirer/
blacklistednews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/blacklisted-news/
headlinennews.com,,,,,,,,,https://mediabiasfactcheck.com/headline-news-network/
ca-political.com,Mixed,,,,,,United Kingdom,,https://mediabiasfactcheck.com/cambridge-analytica/
trib.com,High,,,,,,USA,,https://mediabiasfactcheck.com/west-central-tribune/
investors.com,Mixed,Right,Newspaper,HighTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/investors-business-daily/
oilprice.com,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/oil-price/
healingoracle.ch,VeryLow,,,,,,Unknown,,https://mediabiasfactcheck.com/healing-oracle/
firstinfreedomdaily.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/first-freedom-daily/
mexiconewsdaily.com,High,,,,,,Mexico,,https://mediabiasfactcheck.com/mexico-daily-news/
freedomcrossroads.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/freedom-crossroads/
crisismagazine.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/crisis-magazine/
informationclearinghouse.info/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/information-clearing-house/
mirror.co.uk,Mixed,LeftCenter,Newspaper,HighTraffic,MediumCredibility,,United Kingdom,33,https://mediabiasfactcheck.com/daily-mirror/
gatestoneinstitute.org,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency, False Information",USA,,https://mediabiasfactcheck.com/gatestone-institute/
researchantisemitism.ca,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Anti-Palestinian, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/centre-for-research-of-radicalism-and-national-security-crrns/
agweb.com,High,,,,,,USA,,https://mediabiasfactcheck.com/agweb/
althealthworks.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/althealth-works/
godfatherpolitics.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy",USA,,https://mediabiasfactcheck.com/godfather-politics/
al.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
rt.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
tucson.com,High,,,,,,USA,,https://mediabiasfactcheck.com/arizona-daily-star/
icrw.org,High,,,,,,USA,,https://mediabiasfactcheck.com/international-center-for-research-on-women/
nationalenquirer.com,Low,,,,,"Right, Conspiracy, Pseudoscience, Fake News",USA,,https://mediabiasfactcheck.com/national-enquirer/
thetandd.com,High,,,,,,,,https://mediabiasfactcheck.com/the-times-and-democrat/
antifascistnews.net,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/anti-fascist-news/
jacksonville.com,High,,,,,,USA,,https://mediabiasfactcheck.com/florida-times-union/
consumerlab.com,High,,,,,,,,https://mediabiasfactcheck.com/consumerlab-com/
americanfreepress.net,Low,,,,,,USA,,https://mediabiasfactcheck.com/american-free-press/
americamagazine.org,High,,,,,,USA,,https://mediabiasfactcheck.com/america-magazine/
liberty-courier.com,Low,,,,,,,,https://mediabiasfactcheck.com/liberty-courier/
miaminewtimes.com,High,LeftCenter,Newspaper,MinimalTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/miami-new-times-2/
securingdemocracy.gmfus.org,High,,,,,,,,https://mediabiasfactcheck.com/alliance-securing-democracy/
callthecops.net,,,,,,,,,https://mediabiasfactcheck.com/call-the-cops/
christianscience.com,Low,,,,,,,,https://mediabiasfactcheck.com/christian-science/
derfmagazine.com,,,,,,,USA,,https://mediabiasfactcheck.com/derf-magazine/
christiantoday.com,Mixed,,,,,,United Kingdom,,https://mediabiasfactcheck.com/christian-today/
dmlnews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/dml-news/
americanpressinstitute.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/american-press-institute-api/
bignewsnetwork.com,MostlyFactual,,,,,,United Arab Emirates,,https://mediabiasfactcheck.com/big-news-network/
newswars.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Some Fake News",USA,,https://mediabiasfactcheck.com/newswars/
conservativetoday.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/conservative-today/
bangordailynews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bangor-daily-news/
chinaafricaproject.com,High,,,,,,Unknown,,https://mediabiasfactcheck.com/the-china-africa-project-cap/
civictribune.com,,,,,,,,,https://mediabiasfactcheck.com/civic-tribune/
fortune.com,High,RightCenter,Magazine,HighTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/fortune-magazine/
judithcurry.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/climate-etc/
bigleaguepolitics.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News",USA,,https://mediabiasfactcheck.com/big-league-politics/
davidwolfe.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/david-wolfe/
thereisnews.com,,,,,,,Spain,,https://mediabiasfactcheck.com/there-is-news-satire-spain-bias/
edmontonsun.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/edmonton-sun/
columbusfreepress.com/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/columbus-free-press/
engadget.com,High,,,,,,USA,,https://mediabiasfactcheck.com/engadget/
collapse.news,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/collapse-news/
iowaclimate.org,Low,,,,,,USA,,https://mediabiasfactcheck.com/iowa-climate-science-education/
joeforamerica.com,Low,,,,,"Extreme Right, Propaganda, Failed Fact Checks",USA,,https://mediabiasfactcheck.com/joe-for-america/
cowgernation.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/cowger-nation/
thedailymash.co.uk,,,,,,,United Kingdom,,https://mediabiasfactcheck.com/the-daily-mash/
publicintegrity.org,High,,,,,,USA,,https://mediabiasfactcheck.com/center-for-public-integrity/
cdt.org,High,,,,,,,,https://mediabiasfactcheck.com/center-democracy-technology/
cernovich.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy",USA,,https://mediabiasfactcheck.com/cerno-cernovich-com/
dutchdailynews.com,MostlyFactual,,,,,,Netherlands,,https://mediabiasfactcheck.com/dutch-daily-news/
drainingtheswamp.info,Low,,,,,,,,https://mediabiasfactcheck.com/draining-the-swamp/
quadrant.org.au,Mixed,,,,,,,,https://mediabiasfactcheck.com/quadrant-magazine/
brexitcentral.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/brexitcentral/
conservativeammo.com/,Low,,,,,"Extreme Right, Poor Sources, Lack of Transparency, Fake News",USA,,https://mediabiasfactcheck.com/conservative-ammo/
bing.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bing-news/
americanintelligencereport.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/american-intelligence-report/
earthnews2016.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/earthnews-conservative-news/
democracy21.org,High,,,,,,,,https://mediabiasfactcheck.com/democracy-21/
enduringvision.com,,,,,,,,,https://mediabiasfactcheck.com/enduring-vision/
dailydiscord.com,,,,,,,,,https://mediabiasfactcheck.com/the-daily-discord/
cjnews.com,High,,,,,,,,https://mediabiasfactcheck.com/canadian-jewish-news-cjn/
staradvertiser.com,High,,,,,,USA,,https://mediabiasfactcheck.com/honolulu-star-advertiser/
leftaction.com,Low,,,,,"Extreme Left, Propaganda, Conspiracy, Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/left-action/
rsf.org,,,,,,,,,https://mediabiasfactcheck.com/vietnam-media-profile/
conservativepoliticstoday,Low,,,,,"Extreme Right, Poor Sourcing",USA,,https://mediabiasfactcheck.com/conservative-politics-today/
trump.news,,,,,,"Extreme Right, Conspiracy, Propaganda, Pseudoscience, Poor Sourcing, Lack of Transparency, Some Fake News",Unknown,,https://mediabiasfactcheck.com/trump-news/
kfor.com,High,,,,,,USA,,https://mediabiasfactcheck.com/news-channel-4-kfor-com/
bluevisionpost.com,Low,,,,,,,,https://mediabiasfactcheck.com/blue-vision-post/
anthropocenemagazine.org,High,,,,,,USA,,https://mediabiasfactcheck.com/conservation-magazine/
debka.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/debkafile/
arte.tv,MostlyFactual,,,,,,France/Germany,,https://mediabiasfactcheck.com/arte/
americantruthseekers.com,Low,,,,,,,,https://mediabiasfactcheck.com/american-truth-seekers/
us.blastingnews.com,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/blastingnews/
cjonline.com,High,,,,,,,,https://mediabiasfactcheck.com/topeka-capital-journal/
fairobserver.com,High,,,,,,,,https://mediabiasfactcheck.com/fair-observer/
cityandstateny.com,High,,,,,,USA,,https://mediabiasfactcheck.com/city-and-state-new-york/
the-postillon.com,NA,Satire,Website,MinimalTraffic,NA,,Germany,11,https://mediabiasfactcheck.com/the-postillion/
familysecuritymatters.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/family-security-matters/
emptywheel.net,High,LeftCenter,Website,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/empty-wheel/
airwars.org,High,,,,,,,,https://mediabiasfactcheck.com/airwars/
defenddemocracy.org,High,,,,,,USA,,https://mediabiasfactcheck.com/foundation-defense-democracies/
bellinghamherald.com,High,,,,,,USA,,https://mediabiasfactcheck.com/bellingham-herald/
conservapedia.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News",USA,,https://mediabiasfactcheck.com/conservapedia/
ilovenativeamericans.us,Mixed,,,,,,,,https://mediabiasfactcheck.com/i-love-native-americans/
earthmagazine.org,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/earth-magazine/
ire.org,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
heavy.com,High,LeftCenter,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/heavy/
theitem.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-sumter-item/
fairvote.org,High,,,,,,USA,,https://mediabiasfactcheck.com/fairvote/
proudleader.com,Low,,,,,,,,https://mediabiasfactcheck.com/proud-leader/
earth.columbia.edu,High,,,,,,USA,,https://mediabiasfactcheck.com/earth-institute/
insideclimatenews.org,High,,,,,,USA,,https://mediabiasfactcheck.com/insideclimate-news/
montrealgazette.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/montreal-gazette/
ae911truth.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/architects-engineers-for-9-11-truth/
aceshowbiz.com,Mixed,,,,,,Unknown,,https://mediabiasfactcheck.com/aceshowbiz-asb/
remingtonresearchgroup.com,High,,,,,,,,https://mediabiasfactcheck.com/remington-research-group/
mercola.com,Low,Pseudoscience,Website,HighTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/mercola/
freakoutnation.com,Low,,,,,,,,https://mediabiasfactcheck.com/freakout-nation/
fellowshipoftheminds.com,Low,,,,,,,,https://mediabiasfactcheck.com/fellowship-of-the-minds/
peninsuladailynews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/peninsula-daily-news/
cracked.com,,,,,,,USA,,https://mediabiasfactcheck.com/cracked/
politifact.news,Low,,,,,,,,https://mediabiasfactcheck.com/politifact-news/
democratandchronicle.com,High,,,,,,USA,,https://mediabiasfactcheck.com/democrat-and-chronicle/
embols.com,Low,,,,,,,,https://mediabiasfactcheck.com/embols/
organicconsumers.org,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
cgdev.org,High,,,,,,USA,,https://mediabiasfactcheck.com/center-for-global-development/
creambmp.com,,,,,,,,,https://mediabiasfactcheck.com/cream-bmp/
answersingenesis.org,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
ctmirror.org,High,,,,,,USA,,https://mediabiasfactcheck.com/ct-mirror/
rte.ie,High,,,,,,,,https://mediabiasfactcheck.com/rte-radio-television-ireland/
girlsjustwannahaveguns.com,Low,,,,,,,,https://mediabiasfactcheck.com/girls-just-wanna-have-guns/
readingthepictures.org,High,,,,,,,,https://mediabiasfactcheck.com/reading-the-pictures/
americansarepissed.com,Low,,,,,"Extreme Right, Propaganda, Lack of Transparency, Plagiarism.",Unknown,,https://mediabiasfactcheck.com/americans-are-pissed/
